X,Y,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,ID_3,NAME_3,TYPE_3,ENGTYPE_3,NL_NAME_3,VARNAME_3
81.8650505268804,16.44686072539,105,IND,India,2,Andhra Pradesh,6,East Godavari,43,Razole,Taluk,Taluk,,
82.4964112921511,17.3404399008349,105,IND,India,2,Andhra Pradesh,6,East Godavari,44,Tuni,Taluk,Taluk,,
80.4924179227126,15.973311616597,105,IND,India,2,Andhra Pradesh,7,Guntur,45,Bapatla,Taluk,Taluk,,
80.4572654852744,16.3412008610582,105,IND,India,2,Andhra Pradesh,7,Guntur,46,Guntur,Taluk,Taluk,,
79.5682353515546,16.4510536475131,105,IND,India,2,Andhra Pradesh,7,Guntur,47,Guruzala,Taluk,Taluk,,
80.0542630734057,16.1958706221675,105,IND,India,2,Andhra Pradesh,7,Guntur,48,Narasaraopet,Taluk,Taluk,,
80.7623192591433,15.9489102239106,105,IND,India,2,Andhra Pradesh,7,Guntur,49,Repalle,Taluk,Taluk,,
80.1393230676056,16.5341549456657,105,IND,India,2,Andhra Pradesh,7,Guntur,50,Sattenapalle,Taluk,Taluk,,
80.676076749618,16.2317008559301,105,IND,India,2,Andhra Pradesh,7,Guntur,51,Tenali,Taluk,Taluk,,
79.7228269190863,16.0941603950337,105,IND,India,2,Andhra Pradesh,7,Guntur,52,Vinukonda,Taluk,Taluk,,
80.9827213563573,16.0063687122492,105,IND,India,2,Andhra Pradesh,8,Krishna,53,Avanigadda,Taluk,Taluk,,
80.8618100715682,16.4920343979896,105,IND,India,2,Andhra Pradesh,8,Krishna,54,Gannavaram,Taluk,Taluk,,
81.0083923164265,16.3852354280365,105,IND,India,2,Andhra Pradesh,8,Krishna,55,Gudivada,Taluk,Taluk,,
80.1062064344701,16.9164247102925,105,IND,India,2,Andhra Pradesh,8,Krishna,56,Jaggayyapeta,Taluk,Taluk,,
81.1927535780314,16.516260013397,105,IND,India,2,Andhra Pradesh,8,Krishna,57,Kaikalur,Taluk,Taluk,,
81.1215410053013,16.19069430896,105,IND,India,2,Andhra Pradesh,8,Krishna,58,Machilipatnam,Taluk,Taluk,,
80.2885437899241,16.7819257809589,105,IND,India,2,Andhra Pradesh,8,Krishna,59,Nandigama,Taluk,Taluk,,
80.875530729237,16.7611098500407,105,IND,India,2,Andhra Pradesh,8,Krishna,60,Nuzvid,Taluk,Taluk,,
80.6453556740226,16.9725462170877,105,IND,India,2,Andhra Pradesh,8,Krishna,61,Tiruvuru,Taluk,Taluk,,
80.5131020696475,16.6007599928915,105,IND,India,2,Andhra Pradesh,8,Krishna,62,Vijayawada,Taluk,Taluk,,
77.3046549676789,15.7488002601373,105,IND,India,2,Andhra Pradesh,9,Kurnool,63,Adoni,Taluk,Taluk,,Emmiganuru
78.6084370448896,15.1598557203364,105,IND,India,2,Andhra Pradesh,9,Kurnool,64,Allagadda,Taluk,Taluk,,
77.2100660394134,15.3667349763405,105,IND,India,2,Andhra Pradesh,9,Kurnool,65,Alur,Taluk,Taluk,,
78.6187419178941,15.9044551310434,105,IND,India,2,Andhra Pradesh,9,Kurnool,66,Atmakur,Taluk,Taluk,,
78.1496450149374,15.291149822496,105,IND,India,2,Andhra Pradesh,9,Kurnool,67,Banganapalli,Taluk,Taluk,,Banganapalle
77.9276630957311,15.3793517346243,105,IND,India,2,Andhra Pradesh,9,Kurnool,68,Dhone,Taluk,Taluk,,
78.3061197542355,15.1355455520817,105,IND,India,2,Andhra Pradesh,9,Kurnool,69,Koilkuntla,Taluk,Taluk,,
77.9356479662518,15.7136320379375,105,IND,India,2,Andhra Pradesh,9,Kurnool,70,Kurnool,Taluk,Taluk,,
78.2989920480004,15.8678354557933,105,IND,India,2,Andhra Pradesh,9,Kurnool,71,Nandikotkur,Taluk,Taluk,,
78.4826724189084,15.5350650251324,105,IND,India,2,Andhra Pradesh,9,Kurnool,72,Nandyal,Taluk,Taluk,,
77.5443048327359,15.4889463750584,105,IND,India,2,Andhra Pradesh,9,Kurnool,73,Pattikonda,Taluk,Taluk,,
79.5322323076722,14.607535123056,105,IND,India,2,Andhra Pradesh,10,Nellore,74,Atmakur,Taluk,Taluk,,
79.936663082871,14.0658349990845,105,IND,India,2,Andhra Pradesh,10,Nellore,75,Gudur,Taluk,Taluk,,
79.832570114243,14.8532667013764,105,IND,India,2,Andhra Pradesh,10,Nellore,76,Kavali,Taluk,Taluk,,
79.9810872569307,14.6061125033157,105,IND,India,2,Andhra Pradesh,10,Nellore,77,Kovvur,Taluk,Taluk,,
80.1997538058806,13.7256955868835,105,IND,India,2,Andhra Pradesh,10,Nellore,78,n.a. ( 1971),Taluk,Taluk,,
80.1555206023767,13.8851261261406,105,IND,India,2,Andhra Pradesh,10,Nellore,79,n.a. ( 1975),Taluk,Taluk,,
80.1099398012488,13.7331606032871,105,IND,India,2,Andhra Pradesh,10,Nellore,80,n.a. ( 1983),Taluk,Taluk,,
80.1334724426271,13.648059309087,105,IND,India,2,Andhra Pradesh,10,Nellore,81,n.a. ( 1991),Taluk,Taluk,,
80.1045837402344,13.6726407773133,105,IND,India,2,Andhra Pradesh,10,Nellore,82,n.a. ( 1992),Taluk,Taluk,,
80.1045875549317,13.6447277300613,105,IND,India,2,Andhra Pradesh,10,Nellore,83,n.a. ( 1997),Taluk,Taluk,,
80.0948562622071,13.6390281305741,105,IND,India,2,Andhra Pradesh,10,Nellore,84,n.a. ( 1998),Taluk,Taluk,,
80.1438903808594,13.5816659404575,105,IND,India,2,Andhra Pradesh,10,Nellore,85,n.a. ( 2000),Taluk,Taluk,,
80.0547218322754,13.5880555599749,105,IND,India,2,Andhra Pradesh,10,Nellore,86,n.a. ( 2002),Taluk,Taluk,,
80.2379876717802,13.477456092835,105,IND,India,2,Andhra Pradesh,10,Nellore,87,n.a. ( 2010),Taluk,Taluk,,
80.2670517511514,13.5241687431715,105,IND,India,2,Andhra Pradesh,10,Nellore,88,n.a. ( 2011),Taluk,Taluk,,
80.2672195434571,13.509864807129,105,IND,India,2,Andhra Pradesh,10,Nellore,89,n.a. ( 2012),Taluk,Taluk,,
80.2319412838866,13.4926381109565,105,IND,India,2,Andhra Pradesh,10,Nellore,90,n.a. ( 2015),Taluk,Taluk,,
